ID,Topic,Source,Question,Translation
New-en-19,Sport,English (UK),در ایران معروف‌ترین ورزشگاه ورزشی کدام است؟ ,What is the most well known sporting stadium in Iran?
New-en-23,Sport,English (UK),در ایران معروف‌ ترین بازیکن پارالمپیک چه کسی است؟,Who is the most famous Paralympian in Iran?
New-en-26,Sport,English (UK),در ایران معروف‌ترین شعار ورزشی چیست؟ ,What is the best recognized sporting chant in Iran?
New-en-38,Work life,English (UK),در ایران کدام صنایع به خاطر ساعات کاری انعطاف‌ پذیرتر شناخته شده‌اند؟,Which industries are known for more flexible working hours in Iran?
New-en-41,Work life,English (UK),در ایران معروف‌ ترین و موفق‌ ترین کارآفرین چه کسی است؟,Who is the most well known and successful entrepreneur in Iran?
New-en-47,Family,English (UK),درکشور معمولاً در باغ حیاط خانه ها چه چیزهایی یافت می‌شود؟,What can typically be found in the back garden of houses in Iran?
New-en-49,Family,English (UK),در ایران نام معروف‌ترین خانواده چیست؟,What is the name of the most famous family in Iran?
New-en-50,Family,English (UK),در ایران رایج‌ترین نام خانوادگی چیست؟,What is the most common family name in Iran?
New-en-55,Family,English (UK),در ایران کدام دین بیشترین پیروان را در بین خانواده‌ها دارد؟,Which religion is most commonly practiced by families in Iran?
New-en-56,Family,English (UK),در ایران محبوب‌ ترین زبان خارجی که توسط خانواده‌ها صحبت می‌شود، چیست؟,What is the most popular foreign language spoken by families in Iran?
New-en-59,Family,English (UK),در ایران کدام کشورمحبوب‌ترین مقصد برای مهاجرت خانواده‌ها است؟,Which country is the most popular destination for families from Iran to emigrate to?
New-en-68,Education,English (UK),در ایران عواقب رفتار بد در مدارس چیست؟,What repercussions are there for bad behavior in schools in Iran?
New-en-69,Education,English (UK),در کشور شما معمولا آثار کدام نویسندگان در کلاس ادبیات مطالعه می‌شوند؟,Which writers are commonly studied in literature class in Iran?
New-en-70,Education,English (UK),در کشور شما در یک سال تحصیلی برای دبیرستان‌ها چند بارتعطیلی وجود دارد؟ (فقط اعداد را وارد کنید.),"How many school breaks are there in a year for high schools in Iran? (Provide Arabic numerals (e.g., 1) only.)"
New-en-72,Education,English (UK),در ایران دانش‌آموزان معمولاً از چه منابع آنلاینی برای درس خواندن استفاده می‌کنند؟ ,Which online resource do students usually use to study in Iran?
New-en-75,Education,English (UK),در کشور شما میانگین طول یک ترم دانشگاهی از نظر تعداد هفته‌های تدریس در دانشگاه‌ ها چقدر است؟ (فقط از اعداد استفاده کنید.),"What is the average length of a semester in terms of weeks of teaching at universities in Iran? (Provide Arabic numerals (e.g., 1) only.)"
New-en-76,Holidays/Celebration/Leisure,English (UK),در ایران  کدام فرودگاه در طول فصل تعطیلات شلوغ‌ ترین است؟,Which airport in Iran is the busiest during the holiday season?
New-en-79,Holidays/Celebration/Leisure,English (UK),در ایران کدام منطقه به خاطر اجراهای تئاتری‌اش معروف است؟,Which region of Iran is well known for its theatrical performances?
New-en-87,Holidays/Celebration/Leisure,English (UK),در ایران معروف‌ترین نشانه تاریخی چیست؟ ,What is the most famous historic landmark in Iran?
New-en-90,Holidays/Celebration/Leisure,English (UK),در ایران معروف‌ ترین برند هتل چیست؟,What is the most famous hotel brand in Iran?
New-gr-05,Food,Greek (Greece),محبوب‌ترین گزینه صبحانه سریع و آماده‌به‌خورد در ایران چیست؟,What is the most popular grab-and-go breakfast option in Iran?
New-gr-06,Food,Greek (Greece),محبوب‌ترین غذا در بین جوانان در ایران چیست؟,What is the most popular food in Iran among young people?
New-gr-08,Food,Greek (Greece),چه نوع نوشیدنی الکلی در جشن‌ها در ایران بیشتر مصرف می‌شود؟,What type of alcoholic drink is most commonly consumed at festivals in Iran?
New-gr-13,Food,Greek (Greece),رایج‌ترین نوشیدنی صبحگاهی در ایران چیست؟,What is the most common morning drink in Iran?
New-gr-15,Food,Greek (Greece),محبوب‌ترین دسر سنتی در ایران چیست؟,What is the most popular traditional dessert in Iran?
New-gr-21,Sport,Greek (Greece),محبوب‌ترین ورزش راکتی در ایران چیست؟,What is the most popular racket sport in Iran?
New-gr-24,Sport,Greek (Greece),محبوب‌ترین رشته‌ی دو و میدانی در ایران چیست؟,What is the most popular track and field sport in Iran?
New-gr-29,Sport,Greek (Greece),کدام رویداد ورزشی بین‌المللی در ایران محبوب‌ترین است؟,Which international sporting event is the most popular in Iran?
New-gr-47,Work life,Greek (Greece),معمولاً استراحت‌های کاری در کشور شما به جز وقفه‌های ناهار و شام چند دقیقه است؟ (فقط از اعداد استفاده کنید.),"How long (in minutes) are typical work breaks in Iran, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)"
New-gr-58,Work life,Greek (Greece),کدام شغل در ایران کم‌دستمزد تلقی می‌شود؟,Which job is considered underpaid in Iran?
New-gr-76,Holidays/Celebration/Leisure,Greek (Greece),رایج‌ترین غذایی که در ایران در زمان عید پاک سرو می‌شود، چیست؟,What is the most common food served during Easter in Iran?
New-gr-82,Holidays/Celebration/Leisure,Greek (Greece),محبوب‌ترین سبک موسیقی در بین جمعیت مسن در ایران چیست؟,What is the most popular music genre among the elderly population in Iran?
New-gr-88,Holidays/Celebration/Leisure,Greek (Greece),معمولاً در مراسم خاکسپاری در ایران چه نوشیدنی‌ای پیشنهاد می‌شود؟,What drink is usually offered at funerals in Iran?
New-gr-89,Holidays/Celebration/Leisure,Greek (Greece),معمولاً چه نوشیدنی‌ای در مراسم عروسی‌ها در ایران پیشنهاد می‌شود؟,What drink is usually offered at weddings in Iran?
New-ha-07,Food,Hausa (Northern Nigeria),چه غذایی از ایران منشأ گرفته و در سراسر جهان یافت می‌شود؟,What food originated from Iran and can be found all over the world?
New-ha-08,Food,Hausa (Northern Nigeria),چه غذایی معمولاً توسط کودکان دوست نداشته می‌شود اما توسط سالمندان در ایران مورد پسند است؟,What food is typically disliked by children but enjoyed by the elderly in Iran?
New-ha-09,Food,Hausa (Northern Nigeria),چه وسیله پخت و پزی در ایران بیشترین استفاده را دارد؟,What cooking utensil is most commonly used in Iran?
New-ha-13,Food,Hausa (Northern Nigeria),محبوب‌ترین سبزی در ایران کدام است؟,Which is the most popular vegetable in Iran?
New-ha-19,Sport,Hausa (Northern Nigeria),چه حیوانی برای ورزش در ایران استفاده می‌شود؟,Which animal is used for sports in Iran?
New-ha-66,Family,Hausa (Northern Nigeria),محبوب‌ترین مکان برگزاری عروسی در ایران کدام است؟,What is the most popular wedding venue in Iran?
New-in-01,Food,Indonesian (Indonesia),در ایران کدام برند کافی شاپ محبوب‌ترین است؟ ,Which coffee shop brand is the most popular in Iran?
New-in-03,Food,Indonesian (Indonesia),چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?
New-in-33,Work life,Indonesian (Indonesia),در ایران کدام منطقه معمولاً با معدن‌ کاری مرتبط است؟,What region in Iran is usually associated with mining?
New-in-34,Work life,Indonesian (Indonesia),در ایران کدام منطقه معمولاً با نفت مرتبط است؟ ,What region in Iran is usually associated with oil?
New-in-62,Education,Indonesian (Indonesia),در ایران کدام دانشگاه به خاطر رشته مهندسی‌ اش معروف است؟ (نام رسمی آن را ارائه دهید.),What university in Iran is popular because of its engineering major? (Provide the official name.)
New-in-63,Education,Indonesian (Indonesia),در ایران کدام دانشگاه به خاطر دانشکده پزشکی‌ اش معروف است؟ (نام رسمی آن را ارائه دهید.),What university in Iran is popular because of its school of medicine? (Provide the official name.)
New-in-78,Holidays/Celebration/Leisure,Indonesian (Indonesia),در ایران محبوب‌ترین روش پرداخت چیست؟ ,What is the most popular payment method in Iran?
New-in-80,Holidays/Celebration/Leisure,Indonesian (Indonesia),در ایران معروف‌ترین شهربازی چیست؟ ,What is the most famous theme park in Iran?
New-ko-01,Family,Korean (Korea),در ایران محبوب‌ ترین انیمیشن کودکانه‌ای که معمولاً توسط بچه‌ها تماشا می‌شود، چیست؟,What is the most popular children's animation that is commonly watched by kids in Iran?
New-ko-02,Family,Korean (Korea),در ایران محبوب‌ترین فعالیت آموزشی دوران بارداری برای زنان باردار چیست؟ ,What is the most popular prenatal education activity for pregnant women in Iran?
New-ko-03,Family,Korean (Korea),در ایران محبوب‌ترین آهنگ کودکانه که خانواده‌ها با هم می‌خوانند چیست؟,What is the most popular children's song in Iran that families sing together?
New-ko-04,Family,Korean (Korea),در ایران کدام اسباب‌ بازی‌ها بین پسران محبوب‌ ترین هستند؟,Which toys are most popular among boys in Iran?
New-ko-05,Family,Korean (Korea),در ایران کدام اسباب‌بازی‌ها بین دختران محبوب‌ ترین هستند؟,Which toys are most popular among girls in Iran?
New-ko-06,Family,Korean (Korea),در کشور شما محبوب‌ترین قصه‌ی عامیانه ای که معمولاً برای بچه‌ها تعریف می‌شود، چیست؟,What is the most popular folk tale in Iran that is typically told to children?
New-ko-07,Holidays/Celebration/Leisure,Korean (Korea),در ایران نماد مرسوم تسلیت در مراسم خاکسپاری چیست؟ ,What is the customary symbol of condolence used at funerals in Iran?
New-ko-08,Work life,Korean (Korea), در ایران دانشجویان دانشگاه بیشتر کجا به کار پاره وقت می‌پردازند؟,Where do university students in Iran tend to work part-time the most?
New-ko-09,Work life,Korean (Korea), در ایران متداول‌ترین فعالیت‌ های تیم‌ سازی در شرکت‌ها چیست؟,What are the most frequently practiced team-building activities in companies based in Iran?
New-ko-10,Work life,Korean (Korea),در ایران متداول‌ترین فعالیت‌هایی که مردم به عنوان شغل دوم انجام می‌دهند چیست؟ ,What are the most common activities people do as a side job in Iran?
New-pe-02,Food,Persian (Iran),در ایران معروف‌ترین سوغات خوراکی برای گردشگران چیست؟,What is the most famous edible souvenir for tourists in Iran?
New-pe-06,Food,Persian (Iran), در ایران محبوب‌ ترین خورشت چیست؟,What is the most popular stew in Iran?
New-pe-11,Food,Persian (Iran),در ایران متداول‌ ترین ادویه/گیاه معطر مورد استفاده در غذاها چیست؟,What is the most common spice/herb used in dishes from Iran?
New-pe-16,Sport,Persian (Iran),معروف‌ترین ورزش سنتی ایران چیست؟,What is the most famous traditional sport of Iran?
New-pe-20,Sport,Persian (Iran),درایران چه ورزشی برای بازی کردن در ساحل  محبوب است؟,What sport is popular to play on the beach in Iran?
New-pe-45,Work life,Persian (Iran),در ایران برنامه کاری معمول در ماه رمضان چگونه است؟,What is the usual work schedule during the month of Ramadan in Iran?
New-pe-47,Family,Persian (Iran), در ایران روز دانش آموز چه زمانی جشن گرفته می‌شود؟ (با فرمت MM/DD ارائه دهید (مثلاً 12/31).),"When is Student's Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
New-pe-49,Family,Persian (Iran),در ایران خانواده‌ها  کجا برای نماز خواندن با هم جمع می‌شوند؟,Where do families gather to pray together in Iran?
New-pe-53,Family,Persian (Iran),در ایران پدرها در روز پدر (یا روز والدین) چه هدایایی دریافت می‌کنند؟,What gifts do fathers get on Father's Day (or Parents' Day) in Iran?
New-pe-54,Family,Persian (Iran), در ایران مادران در روز مادر (یا روز والدین) چه هدایایی دریافت می‌کنند؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Iran?
New-pe-59,Family,Persian (Iran),در  کشور شما معمولاً چند نسل در یک خانه  با هم زندگی می‌کنند؟ (فقط اعداد را وارد کنید.),"How many generations typically live together in a household in Iran? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-65,Education,Persian (Iran),در  کشور شما چند درس در مدارس متوسطه تدریس می‌شود؟ (فقط اعداد را ارائه دهید.),"How many subjects are taught in middle schools in Iran? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-66,Education,Persian (Iran),در ایران محبوب‌ترین فعالیت‌ فوق‌ برنامه مدارس ابتدایی چیست؟,What is the most popular after school curricular in elementary schools in Iran?
New-pe-74,Education,Persian (Iran),در ایران میانگین شهریه سالانه دانشگاه‌ های دولتی چقدر است؟,How much is the average annual tuition fee for public universities in Iran?
New-pe-76,Holidays/Celebration/Leisure,Persian (Iran),در ایران یک فعالیت محبوب در پارک‌ ها چیست؟,What is a popular activity to do in parks in Iran?
New-pe-78,Holidays/Celebration/Leisure,Persian (Iran),در ایران نام معروف‌ترین جشنواره فیلمی که  برگزار می‌شود چیست؟,What is the name of the most famous film festival held in Iran?
New-pe-83,Holidays/Celebration/Leisure,Persian (Iran),درایران بازی کارتی محبوبی که در مجالس و دورهمی‌ها بازی می‌شود، چیست؟,What is the popular card game played during social gatherings in Iran?
New-pe-85,Holidays/Celebration/Leisure,Persian (Iran),در ایران محبوب‌ترین مقصد گردشگری خارجی برای مردم کجاست؟,Where is the most popular tourist destination abroad for people from Iran?
New-pe-86,Holidays/Celebration/Leisure,Persian (Iran),در ایران نام معروف‌ترین برج چیست؟,What is the name of the most famous tower in Iran?
New-spme-01,Food,Spanish (Mexico),چه حشره خوراکی در ایران بیشتر از همه خورده می‌شود؟,What edible insect is eaten most often in Iran?
New-spme-04,Food,Spanish (Mexico),کدام محصول کشاورزی بیشترین صادرات را در ایران دارد؟,Which agricultural product is exported most often in Iran?
New-spme-05,Food,Spanish (Mexico),محبوب‌ترین شیرینی‌ها در ایران چیست؟,What are the most popular sweets in Iran?
New-spme-15,Sport,Spanish (Mexico),محبوب‌ترین نوشیدنی ورزشی در ایران چیست؟,What is the most popular sports drink in Iran?
New-spme-27,Education,Spanish (Mexico),میانگین سطح تحصیلات مردم در ایران چیست؟,What is the average education level for people in Iran?
New-spme-37,Education,Spanish (Mexico),دانشجویان ایرانی معمولا برای تحصیل چه رشته‌ای از کشور خارج می‌شوند؟,Which profession is most commonly studied abroad by students from Iran?
New-spme-60,Family,Spanish (Mexico),اکثر خانواده‌ها در ایران در چه روزی از هفته به فعالیت‌های مذهبی می‌پردازند؟ (مثلاً دوشنبه، سه‌شنبه),"Which day of the week do most families in Iran practice religious activities? (e.g. Monday, Tuesday)"
New-spme-65,Family,Spanish (Mexico),محبوب‌ترین روش جشن گرفتن روز استقلال در ایران چیست؟,What is the most popular way to celebrate Independence Day in Iran?
New-spme-68,Family,Spanish (Mexico),محبوب‌ترین نوشیدنی بین کودکان در ایران چیست؟,What is the most popular beverage among children in Iran?
New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),محبوب‌ترین مکان در ایران برای جشن گرفتن روز استقلال کجاست؟,What is the most popular place in Iran to celebrate Independence Day?
New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),نام آهنگی که معمولاً در جشن تولدها در ایران خوانده می‌شود چیست؟,What is the name of the song that is typically sung at birthday parties in Iran?
New-su-01,Food,Sundanese (West Java), در ایران چه تنقلاتی معمولاً جلوی مدارس به فروش می‌رسد؟,What snacks are usually sold in front of schools in Iran?
New-su-09,Food,Sundanese (West Java),در ایران معمولاً از چه روغنی برای پخت و پز استفاده می‌شود؟,What oil is usually used for cooking in Iran?
New-su-10,Food,Sundanese (West Java),در ایران چه غذاهایی معمولاً توسط زنان باردار خورده  می‌شود؟,What food is commonly consumed by pregnant women in Iran?
New-su-15,Food,Sundanese (West Java),در ایران محبوب‌ترین نوشیدنی سنتی غیرالکلی  چیست؟,What is the most popular traditional non-alcoholic drink in Iran?
New-su-17,Sport,Sundanese (West Java),در ایران معمولاً چه امکانات ورزشی در پارک‌ها  وجود دارد؟,What sports facilities are generally available in parks in Iran?
New-su-21,Sport,Sundanese (West Java),در ایران فعالیت‌های معمولی که سالمندان معمولاً در پارک‌ها انجام می‌دهند چیست؟,What are the common activities that seniors usually do in parks in Iran?
New-su-24,Sport,Sundanese (West Java),در ایران والدین و فرزندان معمولاً چه ورزش‌هایی را با هم  انجام می دهند؟,What sports do parents and children commonly play together in Iran?
New-su-28,Sport,Sundanese (West Java),چه رنگی با تیم ملی فوتبال ایران مرتبط است؟,What color is associated with the national soccer team of Iran?
New-su-33,Education,Sundanese (West Java),نوع لباس پوشیدن برای معلمان مدارس در ایران چیست؟,What is the common dress code for school teachers in Iran?
New-su-34,Education,Sundanese (West Java),در ایران محبوب‌ترین فعالیت فوق‌برنامه مرتبط با موسیقی در مدارس چیست؟,What is the most popular extracurricular activity related to music in schools in Iran?
New-su-42,Education,Sundanese (West Java),در ایران چه دینی عمدتاً در مدارس تدریس می‌شود؟,What religion is mainly taught in schools in Iran?
New-su-45,Education,Sundanese (West Java),در ایران روز تعلیم و تربیت چه تاریخی است؟ (با فرمت MM/DD ارائه شود (مثلاً 12/31).),"What date is Education Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
New-su-50,Work life,Sundanese (West Java),در ایران شغل اصلی مردم مناطق کوهستانی چیست؟,What is the main occupation of people in mountainous areas in Iran?
New-su-51,Work life,Sundanese (West Java),در ایران شغل اصلی مردم در مناطق ساحلی  چیست؟,What is the main occupation of people in coastal areas in Iran?
New-su-57,Work life,Sundanese (West Java),در ایران رایج‌ترین دامی که پرورش داده می‌شود چیست؟,What is the most common livestock raised in Iran?
New-su-58,Work life,Sundanese (West Java),در ایران چه حیواناتی به طور معمول برای کشاورزی استفاده می‌شوند؟,What animals are commonly used for agriculture in Iran?
New-su-59,Work life,Sundanese (West Java),در ایران کشاورزان معمولاً برای محافظت از خود در برابر گرما هنگام کشاورزی چه می‌پوشند؟,What do farmers in Iran typically wear to protect themselves from the heat whilst farming?
New-su-60,Work life,Sundanese (West Java),در ایران کشاورزان معمولاً برای ناهار چه می‌خورند؟,What do farmers in Iran usually eat for lunch?
New-su-71,Family,Sundanese (West Java),در ایران والدین معمولاً چه هدایایی به فرزندانشان برای تولدشان می‌دهند؟,What gifts do parents generally give to their children for their birthdays in Iran?
New-su-75,Family,Sundanese (West Java),در ایران اکثر خانواده‌ها معمولاً چه وسایل نقلیه‌ای دارند؟,What type of vehicle do most families in Iran generally own?
New-su-77,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران معمولاً در زمان عید به بچه‌ها چه چیزی داده می‌شود؟,What is usually given to the children during Eid in Iran?
New-su-81,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران دامادها معمولاً در عروسی‌ها چه لباسی می‌پوشند؟,What clothes do grooms usually wear at weddings in Iran?
New-su-82,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران عروس‌ها معمولاً در مراسم عروسی چه لباسی می‌پوشند؟,What clothes do brides usually wear at weddings in Iran?
New-su-83,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران معمولاً چه غذاهایی در مراسم عروسی سرو می‌شود؟,What food is usually served at weddings in Iran?
New-su-86,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران معروف‌ترین ساختمان دولتی چیست؟,What is the most famous government building in Iran?
New-su-88,Holidays/Celebration/Leisure,Sundanese (West Java),محبوب‌ترین سبک موسیقی در بین جوانان ایران چیست؟,What is the most popular music genre among the younger population in Iran?
Ni-en-02,Education,English (UK),در کشور شما دانش‌آموزان مقطع متوسطه معمولاً چه ساعتی از مدرسه تمام می‌کنند؟ (به فرمت HH:MM ارائه دهید، مثلاً 18:00، 09:00).,"What time do middle school students in Iran typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ni-en-03,Education,English (UK),در کشور شما مردم معمولاً در چه سنی به دانشگاه می‌روند؟ (فقط اعداد را ارائه دهید.),"At what age do people in Iran typically go to university? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-06,Education,English (UK),در کشور شما از چه سنی افراد باید به تحصیل اجباری بپردازند؟ (فقط اعداد را وارد کنید.),"From what age do people need to attend compulsory education Iran? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-09,Education,English (UK),در کشور شما بچه‌ها چند روز در هفته به مدرسه می‌روند؟ (فقط اعداد را وارد کنید.),How many days a week do children attend school in Iran? (Provide Arabic numerals (0~7) only.)
Ni-en-11,Education,English (UK),در کشور شما، گرفتن مدرک کارشناسی ارشد معمولاً چند سال طول می‌کشد؟ (فقط اعداد را وارد کنید.),"In Iran, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-12,Education,English (UK),در ایران  بهترین دانشگاه کدام است؟ (نام رسمی آن را ارائه دهید.),What is the top university in Iran? (Provide the official name.)
Ni-en-13,Education,English (UK),در کشور شما در چه سنی اکثر مردم از دانشگاه فارغ‌ التحصیل می‌شوند؟ (فقط اعداد را وارد کنید.),"At what age do most people in Iran graduate from university? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-15,Education,English (UK),در کشور شما در چه سنی کودکان معمولاً دوره متوسطه را شروع می‌کنند؟ (فقط اعداد را وارد کنید.),"At what age do children in Iran generally start middle school? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-17,Work life,English (UK),یک کارگر تمام وقت در کشور شما معمولاً چند ساعت در هفته کار می‌کند؟ (فقط اعداد را وارد کنید.),"How many hours a week does a full-time worker in Iran typically work? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-19,Work life,English (UK),یک کارمند تمام وقت در کشور شما چند روز در هفته کار می‌کند؟ (فقط اعداد را وارد کنید.),How many days a week does a full-time worker work in Iran? (Provide Arabic numerals (0~7) only.)
Ni-en-20,Work life,English (UK),در چه سنی اکثر مردم در کشور شما شروع به کار می‌کنند؟ (فقط اعداد را وارد کنید.),"At what age do most people start working in Iran? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-21,Work life,English (UK),از چه سنی فرد مجاز به کار کردن در کشور شما است؟ (فقط اعداد را وارد کنید.),"From what age is an individual allowed to work in Iran? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-31,Holidays/Celebration/Leisure,English (UK),مردم درایران سنتاً در روز کریسمس چه غذایی می‌خورند؟,What do people in Iran traditionally eat on Christmas Day?
Ni-en-37,Holidays/Celebration/Leisure,English (UK),نام روزی از سال که مردم درایران عشق و رمانتیک را جشن می‌گیرند چیست؟,What is the name of the day of the year where people in Iran celebrate love and romance?
Ni-en-40,Holidays/Celebration/Leisure,English (UK),محبوب‌ترین آهنگ کریسمس درایران چیست؟,What is the most popular Christmas song in Iran?
Nu-in-04,Education,Indonesian (Indonesia),در کشور شما در هر سال تحصیلی دبیرستان‌ها چند ترم وجود دارد؟ (فقط با اعداد پاسخ دهید.),"How many semesters are there each academic year at high schools in Iran? (Provide in Arabic numerals (e.g., 7, 8) only.)"
Nu-in-05,Education,Indonesian (Indonesia),در کشور شما معمولاً ماه تحصیلی جدید در چه ماهی شروع می‌شود؟ (فقط اعداد را ارائه دهید.),In which month does the new school year typically begin in Iran? (Provide Arabic numerals (1~12) only.)
Nu-in-06,Education,Indonesian (Indonesia),درایران روز ملی معلم چه تاریخی است؟ (با فرمت MM/DD ارائه شود (مثلاً 12/31).),"When is National Teacher's Day commemorated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
Nu-in-11,Education,Indonesian (Indonesia),درایران مدرسه ابتدایی از چه ساعتی شروع می‌شود؟ (به فرمت HH:MM ارائه دهید مثلاً 18:00، 09:00).,"At what time does elementary school start in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Nu-in-20,Family,Indonesian (Indonesia),درایران روز کودک چه زمانی جشن گرفته می‌شود؟ (با فرمت MM/DD ارائه دهید (مثلاً 12/31).),"When is Children's Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
Nu-in-40,Work life,Indonesian (Indonesia),کدام شهر مقصد اصلی جویندگان کار درایران است؟,Which city is the main destination for job seekers in Iran?
Sa-en-1,Food,English (UK),محبوب‌ترین زنجیره رستوران‌های فست فود درایران کدام است؟,What is Iran's most popular fast food chain?
Sa-en-13,Food,English (UK),غذایی که درایران بیشترین اختلاف نظر (یا عشق یا نفرت) را دارد چیست؟,What is the food that is most divisive (either love or hate) in Iran?
Sa-en-16,Sport,English (UK),درایران محبوب‌ترین تیم فوتبال بین مردم کدام است؟,What is the most popular soccer team among the people from Iran?
Sa-en-22,Sport,English (UK),درایران معروف‌ترین دانشگاه به خاطر تیم ورزشی‌اش به چه نامی شناخته می‌شود؟,What is the most famous university in Iran known for its sports team?
Sa-en-31,Family,English (UK),درایران محبوب‌ترین حیوان خانگی خانواده‌ها چیست؟,What is Iran's most popular family pet?
Sa-en-32,Family,English (UK),درایران محبوب‌ترین برنامه تلویزیونی خانوادگی چیست؟,What is the most popular family TV show in Iran?
Sa-en-37,Family,English (UK),درایران محبوب‌ترین بازی تخته‌ای خانوادگی چیست؟,What is the most popular family boardgame in Iran?
Sa-en-6,Food,English (UK),محبوب‌ترین غذای بیرون‌بر درایران چیست؟,What is the most popular takeaway food in Iran?
Sa-en-7,Food,English (UK),چه تنقلاتی درایران محبوب هستند؟,What are popular snacks in Iran?
Sa-en-9,Food,English (UK),مردم درایران در ساحل چه چیزی می‌خورند؟,What do people from Iran eat at the beach?
Ta-pe-10,Family,Persian (Iran),در کشور شما مردان معمولاً در چه سنی ازدواج می‌کنند؟ (فقط اعداد را ارائه دهید.),"At what age do men usually get married in Iran? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-11,Family,Persian (Iran),در کشور شما زنان معمولاً در چه سنی ازدواج می‌کنند؟ (فقط اعداد را وارد کنید.),"At what age do women usually get married in Iran? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-13,Family,Persian (Iran),در کشور شما در نسل والدین شما، میانگین تعداد اعضای خانواده‌ها چند نفر بوده است؟ (فقط عدد ارائه دهید.),"In your parents' generation, what was the average number of members in their family in Iran? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-17,Sport,Persian (Iran),درایران بازی‌های المپیک، کدام ورزش در ایران محبوب‌ترین است؟,"In the Olympic Games, which sport is the most popular in Iran?"
Ta-pe-21,Sport,Persian (Iran),درایران بچه‌ها معمولاً کجا فوتبال بازی می‌کنند؟,Where do children usually play soccer in Iran?
Ta-pe-22,Sport,Persian (Iran),درایران کدام تمرین روزانه بین زنان محبوب است؟,Which daily exercise is popular among women in Iran?
Ta-pe-23,Sport,Persian (Iran),درایران کدام تمرین روزانه بین مردان محبوب است؟,Which daily exercise is popular among men in Iran?
Ta-pe-25,Sport,Persian (Iran),درایران معروف‌ترین رقابت در یک لیگ ورزشی ملی چیست؟ (به عنوان مثال، ___ در مقابل ___),"What is the most famous rivalry in a national sports league in Iran? (e.g., ___ vs ___)"
Ta-pe-29,Sport,Persian (Iran),درایران کدام ورزش حرفه‌ای پردرآمدترین است؟,Which professional sport is the highest paying in Iran?
Ta-pe-30,Sport,Persian (Iran),درایران محبوب‌ترین برنامه تلویزیونی ورزشی چه برنامه‌ای است/بوده است؟,What is/was the most popular sports-related TV program in Iran?
Ta-pe-32,Holidays/Celebration/Leisure,Persian (Iran),درایران کدام روز از سال معمولاً به آتش‌بازی اختصاص دارد؟,What day of the year is usually dedicated to fireworks in Iran?
Ta-pe-37,Holidays/Celebration/Leisure,Persian (Iran),نماد معمول شب سال نو که معمولاً درایران یافت می‌شود، چیست؟,What is the common symbol of New Year's Eve that is usually found in Iran?
Ta-pe-42,Holidays/Celebration/Leisure,Persian (Iran),مردم درایران معمولاً در شب سال نو چه غذایی می‌خورند؟,What food do people from Iran usually eat on New Year's Eve?
Ta-pe-45,Holidays/Celebration/Leisure,Persian (Iran),معمولاً در جشن طولانی‌ترین شب سال درایران چه چیزی خورده می‌شود؟,What is usually eaten during the celebration of the longest night of the year in Iran?
Th-en-01,Sport,English (US),درایران محبوب‌ترین ورزش تابستانی چیست؟,What is the most popular summer sport in Iran?
Th-en-03,Sport,English (US),درایران محبوب‌ترین لیگ ورزشی حرفه‌ای چیست؟,What is the most popular professional sports league in Iran?
Th-en-05,Sport,English (US),درایران محبوب‌ترین تیم ورزشی زنان کدام است؟,What is the most popular women's sports team in Iran?
Th-en-09,Sport,English (US),درایران محبوب‌ترین تورنمنت چیست؟,What is the most popular tournament in Iran?
Th-en-11,Sport,English (US),درایران محبوب‌ترین ورزشکار چه کسی است؟,Who is the most popular sportperson in Iran?
