ID,Topic,Source,Question,Translation
New-ch-81,Holidays/Celebration/Leisure,Chinese (China),Azərbaycanda adətən yeni evə köçənlərə nə hədiyyə edilir?,What are the typical housewarming gifts in Azerbaijan?
New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"Azərbaycanda toy mərasimləri adətən nə vaxt başlayır? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","At what time do weddings typically start in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-83,Holidays/Celebration/Leisure,Chinese (China),Azərbaycanda hansı şəhər ən çox festival keçirir?,Which city in Azerbaijan hosts festivals the most?
New-ch-84,Holidays/Celebration/Leisure,Chinese (China),Azərbaycanda toy mərasimlərinə gedərkən insanlar adətən hansı rəngdə geyim geyinirlər?,What color of clothing do people typically wear when attending weddings in Azerbaijan?
New-ch-85,Holidays/Celebration/Leisure,Chinese (China),Azərbaycanda dəfn mərasimlərində insanlar adətən hansı rəngdə paltar geyinirlər?,What color of clothing do people typically wear when attending funerals in Azerbaijan?
New-en-01,Food,English (UK),Azərbaycanda kinoteatrlarda hansı qəlyanaltı yeyilir?,Which snack is eaten in the cinema in Azerbaijan?
New-en-02,Food,English (UK),Azərbaycanda ən populyar cips dadı hansıdır?,What is the most popular chip/crisp flavour in Azerbaijan?
New-en-04,Food,English (UK),Azərbaycanda ən məşhur aşpaz kimdir?,Who is a popular celebrity chef in Azerbaijan?
New-en-05,Food,English (UK),Azərbaycanda hansı yemək sərfəli və tez hazırlanan yemək seçimidir?,Which food is a cost-effective and quick meal option in Azerbaijan?
New-en-07,Food,English (UK),Azərbaycanda ən məşhur aşpazlıq şouları hansılardır?,What are the most popular cooking shows in Azerbaijan?
New-en-08,Food,English (UK),Azərbaycanda ən məşhur şokolad markası hansıdır?,What is the most popular chocolate brand in Azerbaijan?
New-en-10,Food,English (UK),Azərbaycanda ən çox yeyilən pendir hansıdır?,What is the most eaten cheese in Azerbaijan?
New-en-11,Food,English (UK),Azərbaycanda ən az sevilən tərəvəz hansıdır?,What is the most disliked vegetable in Azerbaijan?
New-en-12,Food,English (UK),Azərbaycanda yeməkxanalarda ən çox hansı yeməklərə rast gəlinir?,What food is most commonly found in food courts in Azerbaijan?
New-en-17,Sport,English (UK),Azərbaycanda idman həvəskarları tərəfindən istifadə edilən ən məşhur təzahürat vasitələri hansılardır?,What are the most common cheering tools used by sports fans in Azerbaijan?
New-en-18,Sport,English (UK),Azərbaycanda canlı oyuna gedən azarkeşlər özləri ilə nələr aparırlar?,What do fans bring with them when attending a live game in Azerbaijan?
New-en-19,Sport,English (UK),Azərbaycanda ən məşhur idman stadionu hansıdır?,What is the most well known sporting stadium in Azerbaijan?
New-en-23,Sport,English (UK),Azərbaycanda ən məşhur Paralimpiyaçı kimdir?,Who is the most famous Paralympian in Azerbaijan?
New-en-26,Sport,English (UK),Azərbaycanda ən tanınmış idman nəğməsi hansıdır?,What is the best recognized sporting chant in Azerbaijan?
New-en-38,Work life,English (UK),Azərbaycanda hansı sahələr daha fleksibl iş saatları ilə tanınır?,Which industries are known for more flexible working hours in Azerbaijan?
New-en-41,Work life,English (UK),Azərbaycanda ən məşhur və uğurlu sahibkar kimdir?,Who is the most well known and successful entrepreneur in Azerbaijan?
New-en-47,Family,English (UK),Azərbaycanda evlərin arxa bağçasında adətən nələr tapıla bilər?,What can typically be found in the back garden of houses in Azerbaijan?
New-en-49,Family,English (UK),Azərbaycanda ən məşhur ailənin adı nədir?,What is the name of the most famous family in Azerbaijan?
New-en-50,Family,English (UK),Azərbaycanda ən çox yayılmış soyad hansıdır?,What is the most common family name in Azerbaijan?
New-en-55,Family,English (UK),Azərbaycanda ailələr daha çox hansı dinə etiqad edirlər?,Which religion is most commonly practiced by families in Azerbaijan?
New-en-56,Family,English (UK),Azərbaycanda ailələr tərəfindən ən çox danışılan xarici dil hansıdır?,What is the most popular foreign language spoken by families in Azerbaijan?
New-en-59,Family,English (UK),Azərbaycandan olan ailələrin immiqrasiya etmək üçün ən populyar yeri hansı ölkədir?,Which country is the most popular destination for families from Azerbaijan to emigrate to?
New-en-68,Education,English (UK),Azərbaycanda məktəblərdə pis davranışın nəticələri nələrdir?,What repercussions are there for bad behavior in schools in Azerbaijan?
New-en-69,Education,English (UK),Azərbaycanda ədəbiyyat dərsində adətən hansı yazıçılar öyrənilir?,Which writers are commonly studied in literature class in Azerbaijan?
New-en-70,Education,English (UK),"Azərbaycanda orta məktəblər üçün bir ildə neçə tətil var? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","How many school breaks are there in a year for high schools in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
New-en-72,Education,English (UK),Azərbaycanda tələbələr adətən dərs oxumaq üçün hansı onlayn resursdan istifadə edirlər?,Which online resource do students usually use to study in Azerbaijan?
New-en-75,Education,English (UK),"Azərbaycanda universitetlərdə tədris həftələri baxımından bir semestr orta hesabla nə qədərdir? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","What is the average length of a semester in terms of weeks of teaching at universities in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
New-en-76,Holidays/Celebration/Leisure,English (UK),Azərbaycanda hansı hava limanı bayram mövsümündə ən işləkdir?,Which airport in Azerbaijan is the busiest during the holiday season?
New-en-79,Holidays/Celebration/Leisure,English (UK),Azərbaycanın hansı bölgəsi teatr tamaşaları ilə məşhurdur?,Which region of Azerbaijan is well known for its theatrical performances?
New-en-87,Holidays/Celebration/Leisure,English (UK),Azərbaycanda ən məşhur tarixi abidə hansıdır?,What is the most famous historic landmark in Azerbaijan?
New-en-90,Holidays/Celebration/Leisure,English (UK),Azərbaycanda ən məşhur otel brendi hansıdır?,What is the most famous hotel brand in Azerbaijan?
New-gr-05,Food,Greek (Greece),Azərbaycanda ən populyar teykaut səhər yeməyi seçimi nədir?,What is the most popular grab-and-go breakfast option in Azerbaijan?
New-gr-06,Food,Greek (Greece),Azərbaycanda gənclər arasında ən populyar yemək hansıdır?,What is the most popular food in Azerbaijan among young people?
New-gr-08,Food,Greek (Greece),Azərbaycanda festivallarda ən çox hansı spirtli içkilər istehlak olunur?,What type of alcoholic drink is most commonly consumed at festivals in Azerbaijan?
New-gr-13,Food,Greek (Greece),Azərbaycanda ən çox içilən səhər içkisi nədir?,What is the most common morning drink in Azerbaijan?
New-gr-15,Food,Greek (Greece),Azərbaycanda ən məşhur ənənəvi desert hansıdır?,What is the most popular traditional dessert in Azerbaijan?
New-gr-21,Sport,Greek (Greece),Azərbaycanda ən populyar raket idman növü hansıdır?,What is the most popular racket sport in Azerbaijan?
New-gr-24,Sport,Greek (Greece),Azərbaycanda ən populyar atletika idman növü hansıdır?,What is the most popular track and field sport in Azerbaijan?
New-gr-29,Sport,Greek (Greece),Azərbaycanda hansı beynəlxalq idman yarışması ən populyardır?,Which international sporting event is the most popular in Azerbaijan?
New-gr-47,Work life,Greek (Greece),"Nahar və şam yeməyi istisna olmaqla, Azərbaycanda tipik iş fasilələri neçə dəqiqədir? (Yalnız Ərəb rəqəmləri (məsələn, 1) göstərin.)","How long (in minutes) are typical work breaks in Azerbaijan, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)"
New-gr-58,Work life,Greek (Greece),Azərbaycanda hansı iş az maaşlı hesab olunur?,Which job is considered underpaid in Azerbaijan?
New-gr-76,Holidays/Celebration/Leisure,Greek (Greece),Azərbaycanda Pasxa bayramında ən çox hansı yemək verilir?,What is the most common food served during Easter in Azerbaijan?
New-gr-82,Holidays/Celebration/Leisure,Greek (Greece),Azərbaycanda yaşlı əhali arasında ən populyar musiqi janrı hansıdır?,What is the most popular music genre among the elderly population in Azerbaijan?
New-gr-88,Holidays/Celebration/Leisure,Greek (Greece),Azərbaycanda dəfn mərasimlərində adətən hansı içki təklif olunur?,What drink is usually offered at funerals in Azerbaijan?
New-gr-89,Holidays/Celebration/Leisure,Greek (Greece),Azərbaycanda toy mərasimlərində adətən hansı içki təklif olunur?,What drink is usually offered at weddings in Azerbaijan?
New-ha-07,Food,Hausa (Northern Nigeria),Hansı yemək Azərbaycandan qaynaqlanır və dünyanın hər yerində tapıla bilər?,What food originated from Azerbaijan and can be found all over the world?
New-ha-08,Food,Hausa (Northern Nigeria),"Azərbaycanda uşaqlar tərəfindən adətən xoşlanılmayan, lakin yaşlılar tərəfindən sevilən yemək hansıdır?",What food is typically disliked by children but enjoyed by the elderly in Azerbaijan?
New-ha-09,Food,Hausa (Northern Nigeria),Azərbaycanda ən çox hansı yemək qabından istifadə olunur?,What cooking utensil is most commonly used in Azerbaijan?
New-ha-13,Food,Hausa (Northern Nigeria),Azərbaycanda ən populyar tərəvəz hansıdır?,Which is the most popular vegetable in Azerbaijan?
New-ha-19,Sport,Hausa (Northern Nigeria),Azərbaycanda idman üçün hansı heyvandan istifadə olunur?,Which animal is used for sports in Azerbaijan?
New-ha-66,Family,Hausa (Northern Nigeria),Azərbaycanda ən məşhur toy məkanı hansıdır?,What is the most popular wedding venue in Azerbaijan?
New-in-01,Food,Indonesian (Indonesia),Azərbaycanda hansı kofe dükkanı markası ən populyardır?,Which coffee shop brand is the most popular in Azerbaijan?
New-in-03,Food,Indonesian (Indonesia),Xaricdəki restoranlarda adətən Azərbaycandan hansı növ yeməklər təqdim edilir?,What type of food from Azerbaijan is typically served in restaurants overseas?
New-in-33,Work life,Indonesian (Indonesia),Azərbaycanda adətən mədənçılıqla əlaqələndirilən bölgə hansıdır?,What region in Azerbaijan is usually associated with mining?
New-in-34,Work life,Indonesian (Indonesia),Azərbaycanda adətən neftlə əlaqələndirilən bölgə hansıdır?,What region in Azerbaijan is usually associated with oil?
New-in-62,Education,Indonesian (Indonesia),Azərbaycanda mühəndislik ixtisası ilə məşhur olan universitetin rəsmi adı nədir?,What university in Azerbaijan is popular because of its engineering major? (Provide the official name.)
New-in-63,Education,Indonesian (Indonesia),Azərbaycanda tibb fakültəsi ilə məşhur olan universitetin rəsmi adı nədir?,What university in Azerbaijan is popular because of its school of medicine? (Provide the official name.)
New-in-78,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda ən populyar ödəniş üsulu hansıdır?,What is the most popular payment method in Azerbaijan?
New-in-80,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda ən məşhur mövzu parkı hansıdır?,What is the most famous theme park in Azerbaijan?
New-ko-01,Family,Korean (Korea),Azərbaycanda uşaqlar tərəfindən ən çox izlənən uşaq animasiyası hansıdır?,What is the most popular children's animation that is commonly watched by kids in Azerbaijan?
New-ko-02,Family,Korean (Korea),Azərbaycanda hamilə qadınlar üçün ən populyar prenatal təhsil fəaliyyəti nədir?,What is the most popular prenatal education activity for pregnant women in Azerbaijan?
New-ko-03,Family,Korean (Korea),Azərbaycanda ailələrin birlikdə oxuduğu ən məşhur uşaq mahnısı hansıdır?,What is the most popular children's song in Azerbaijan that families sing together?
New-ko-04,Family,Korean (Korea),Azərbaycanda oğlanlar arasında ən populyar oyuncaqlar hansılardır?,Which toys are most popular among boys in Azerbaijan?
New-ko-05,Family,Korean (Korea),Azərbaycanda qızlar arasında ən populyar oyuncaqlar hansılardır?,Which toys are most popular among girls in Azerbaijan?
New-ko-06,Family,Korean (Korea),Azərbaycanda uşaqlara adətən danışılan ən məşhur xalq nağılı hansıdır?,What is the most popular folk tale in Azerbaijan that is typically told to children?
New-ko-07,Holidays/Celebration/Leisure,Korean (Korea),Azərbaycanda dəfn mərasimlərində istifadə olunan adətən başsağlığı simvolu nədir?,What is the customary symbol of condolence used at funerals in Azerbaijan?
New-ko-08,Work life,Korean (Korea),Azərbaycanda universitet tələbələri ən çox harada yarım ştat işləyirlər?,Where do university students in Azerbaijan tend to work part-time the most?
New-ko-09,Work life,Korean (Korea),Azərbaycanda fəaliyyət göstərən şirkətlərdə ən çox hansı komanda quruculuğu fəaliyyətləri həyata keçirilir?,What are the most frequently practiced team-building activities in companies based in Azerbaijan?
New-ko-10,Work life,Korean (Korea),Azərbaycanda insanlar əlavə iş olaraq ən çox hansı fəaliyyətlərlə məşğul olurlar?,What are the most common activities people do as a side job in Azerbaijan?
New-pe-02,Food,Persian (Iran),Azərbaycanda turistlər üçün ən məşhur yeməli suvenir hansıdır?,What is the most famous edible souvenir for tourists in Azerbaijan?
New-pe-06,Food,Persian (Iran),Azərbaycanda ən məşhur yemək hansıdır?,What is the most popular stew in Azerbaijan?
New-pe-11,Food,Persian (Iran),Azərbaycan yeməklərində ən çox istifadə olunan ədviyyat/ot növü hansıdır?,What is the most common spice/herb used in dishes from Azerbaijan?
New-pe-16,Sport,Persian (Iran),Azərbaycanda ən məşhur ənənəvi idman növü hansıdır?,What is the most famous traditional sport in Azerbaijan?
New-pe-20,Sport,Persian (Iran),Azərbaycanda çimərlikdə oynamaq üçün hansı idman növü populyardır?,What sport is popular to play on the beach in Azerbaijan?
New-pe-45,Work life,Persian (Iran),Ramazan ayında Azərbaycanda adətən iş qrafiki necə olur?,What is the usual work schedule during the month of Ramadan in Azerbaijan?
New-pe-47,Family,Persian (Iran),"Azərbaycanda Tələbə Günü nə vaxt qeyd olunur? (MM/DD formatında verin (məsələn, 12/31).)","When is Student's Day celebrated in Azerbaijan? (Provide in MM/DD format (e.g., 12/31).)"
New-pe-49,Family,Persian (Iran),Azərbaycanda ailələr birlikdə dua etmək üçün harada toplaşırlar?,Where do families gather to pray together in Azerbaijan?
New-pe-53,Family,Persian (Iran),Azərbaycanda Atalar Günündə (ya da Valideynlər Günündə) atalara nə hədiyyələr verilir?,What gifts do fathers get on Father's Day (or Parents' Day) in Azerbaijan?
New-pe-54,Family,Persian (Iran),Azərbaycanda Ana Günündə (və ya Valideynlər Günündə) analar nə hədiyyələr alır?,What gifts do mothers get on Mother's Day (or Parents' Day) in Azerbaijan?
New-pe-59,Family,Persian (Iran),"Azərbaycanda adətən bir evdə neçə nəsil birlikdə yaşayır? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","How many generations typically live together in a household in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-65,Education,Persian (Iran),"Azərbaycanda orta təhsil məktəblərində neçə fənn tədris edilir? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","How many subjects are taught in middle schools in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-66,Education,Persian (Iran),Azərbaycanda ibtidai məktəblərdə ən populyar məktəbdənkənar fəaliyyətlər hansılardır?,What is the most popular after school curriculars in elementary schools in Azerbaijan?
New-pe-74,Education,Persian (Iran),Azərbaycanda dövlət universitetlərinin orta illik təhsil haqqı nə qədərdir?,How much is the average annual tuition fee for public universities in Azerbaijan?
New-pe-76,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda parklarda hansı fəaliyyətlə məşğul olmaq populyardır?,What is a popular activity to do in parks in Azerbaijan?
New-pe-78,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda keçirilən ən məşhur film festivalının adı nədir?,What is the name of the most famous film festival held in Azerbaijan?
New-pe-83,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda sosial yığıncaqlar zamanı oynanılan populyar kart oyunu hansıdır?,What is the popular card game played during social gatherings in Azerbaijan?
New-pe-85,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycandan olanlar üçün xaricdə ən populyar turizm təyinatı haradadır?,Where is the most popular tourist destination abroad for people from Azerbaijan?
New-pe-86,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda ən məşhur qüllənin adı nədir?,What is the name of the most famous tower in Azerbaijan?
New-spme-01,Food,Spanish (Mexico),Azərbaycanda ən çox hansı yeməli həşərat yeyilir?,What edible insect is eaten most often in Azerbaijan?
New-spme-04,Food,Spanish (Mexico),Azərbaycanda ən çox hansı kənd təsərrüfatı məhsulu ixrac edilir?,Which agricultural product is exported most often in Azerbaijan?
New-spme-05,Food,Spanish (Mexico),Azərbaycanda ən məşhur şirniyyatlar hansılardır?,What are the most popular sweets in Azerbaijan?
New-spme-15,Sport,Spanish (Mexico),Azərbaycanda ən məşhur idman içkisi hansıdır?,What is the most popular sports drink in Azerbaijan?
New-spme-27,Education,Spanish (Mexico),Azərbaycanda insanların orta təhsil səviyyəsi necədir?,What is the average education level for people in Azerbaijan?
New-spme-37,Education,Spanish (Mexico),Azərbaycandan olan tələbələr xaricdə daha çox hansı ixtisas üzrə təhsil alırlar?,Which profession is most commonly studied abroad by students from Azerbaijan?
New-spme-60,Family,Spanish (Mexico),"Azərbaycanda əksər ailələr həftənin hansı günü dini fəaliyyətlərlə məşğul olurlar? (məsələn, Bazar ertəsi, Çərşənbə axşamı)","Which day of the week do most families in Azerbaijan practice religious activities? (e.g. Monday, Tuesday)"
New-spme-65,Family,Spanish (Mexico),Azərbaycanda Müstəqillik Gününü qeyd etməyin ən populyar yolu hansıdır?,What is the most popular way to celebrate Independence Day in Azerbaijan?
New-spme-68,Family,Spanish (Mexico),Azərbaycanda uşaqlar arasında ən populyar içki nədir?,What is the most popular beverage among children in Azerbaijan?
New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),Azərbaycanda Müstəqillik Gününü qeyd etmək üçün ən məşhur yer hansıdır?,What is the most popular place in Azerbaijan to celebrate Independence Day?
New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),Azərbaycanda ad günü mərasimlərində adətən oxunan mahnının adı nədir?,What is the name of the song that is typically sung at birthday parties in Azerbaijan?
New-su-01,Food,Sundanese (West Java),Azərbaycanda məktəblərin qarşısında adətən hansı qəlyanaltılar satılır?,What snacks are usually sold in front of schools in Azerbaijan?
New-su-09,Food,Sundanese (West Java),Azərbaycanda adətən yemək bişirmək üçün hansı yağdan istifadə olunur?,What oil is usually used for cooking in Azerbaijan?
New-su-10,Food,Sundanese (West Java),Azərbaycanda hamilə qadınlar tərəfindən adətən hansı qidalar istehlak edilir?,What food is commonly consumed by pregnant women in Azerbaijan?
New-su-15,Food,Sundanese (West Java),Azərbaycanda ən məşhur ənənəvi qeyri-alkohol içki nədir?,What is the most popular traditional non-alcoholic drink in Azerbaijan?
New-su-17,Sport,Sundanese (West Java),Azərbaycandakı parklarda adətən hansı idman obyektləri mövcuddur?,What sports facilities are generally available in parks in Azerbaijan?
New-su-21,Sport,Sundanese (West Java),Azərbaycanda yaşlıların adətən parklarda etdikləri ümumi fəaliyyətlər nələrdir?,What are the common activities that seniors usually do in parks in Azerbaijan?
New-su-24,Sport,Sundanese (West Java),Azərbaycanda valideynlər və uşaqlar adətən birlikdə hansı idman növləri ilə məşğul olurlar?,What sports do parents and children commonly play together in Azerbaijan?
New-su-28,Sport,Sundanese (West Java),Azərbaycan milli futbol komandası ilə hansı rəng əlaqələndirilir?,What color is associated with the national soccer team of Azerbaijan?
New-su-33,Education,Sundanese (West Java),Azərbaycanda məktəb müəllimləri üçün ümumi geyim kodu nədir?,What is the common dress code for school teachers in Azerbaijan?
New-su-34,Education,Sundanese (West Java),Azərbaycanda məktəblərdə musiqi ilə bağlı ən populyar sinifdənkənar fəaliyyət hansıdır?,What is the most popular extracurricular activity related to music in schools in Azerbaijan?
New-su-42,Education,Sundanese (West Java),Azərbaycanda məktəblərdə əsasən hansı din tədris edilir?,What religion is mainly taught in schools in Azerbaijan?
New-su-45,Education,Sundanese (West Java),"Azərbaycanda Təhsil Günü hansı tarixdə qeyd olunur? (MM/DD formatında verin (məsələn, 12/31).)","What date is Education Day celebrated in Azerbaijan? (Provide in MM/DD format (e.g., 12/31).)"
New-su-50,Work life,Sundanese (West Java),Azərbaycanın dağlıq ərazilərində insanların əsas məşğuliyyəti nədir?,What is the main occupation of people in mountainous areas in Azerbaijan?
New-su-51,Work life,Sundanese (West Java),Azərbaycanın sahil bölgələrində insanların əsas məşğuliyyəti nədir?,What is the main occupation of people in coastal areas in Azerbaijan?
New-su-57,Work life,Sundanese (West Java),Azərbaycanda ən çox hansı mal-qara yetişdirilir?,What is the most common livestock raised in Azerbaijan?
New-su-58,Work life,Sundanese (West Java),Azərbaycanda kənd təsərrüfatında daha çox hansı heyvanlardan istifadə olunur?,What animals are commonly used for agriculture in Azerbaijan?
New-su-59,Work life,Sundanese (West Java),Azərbaycanda fermerlər istidən qorunmaq üçün adətən nə geyinirlər?,What do farmers in Azerbaijan typically wear to protect themselves from the heat whilst farming?
New-su-60,Work life,Sundanese (West Java),Azərbaycanda fermerlər adətən naharda nə yeyirlər?,What do farmers in Azerbaijan usually eat for lunch?
New-su-71,Family,Sundanese (West Java),Azərbaycanda valideynlər adətən övladlarına ad günündə nə kimi hədiyyələr verirlər?,What gifts do parents generally give to their children for their birthdays in Azerbaijan?
New-su-75,Family,Sundanese (West Java),Azərbaycanda əksər ailələr adətən hansı nəqliyyat vasitələrinə sahibdirlər?,What type of vehicle do most families in Azerbaijan generally own?
New-su-77,Holidays/Celebration/Leisure,Sundanese (West Java),Azərbaycanda Qurban (və ya Ramazan) bayramında uşaqlara adətən nə verilir?,What is usually given to the children during Eid in Azerbaijan?
New-su-81,Holidays/Celebration/Leisure,Sundanese (West Java),Azərbaycanda toyda bəylər adətən nə geyinirlər?,What clothes do grooms usually wear at weddings in Azerbaijan?
New-su-82,Holidays/Celebration/Leisure,Sundanese (West Java),Azərbaycanda toyda gəlinlər adətən nə geyinirlər?,What clothes do brides usually wear at weddings in Azerbaijan?
New-su-83,Holidays/Celebration/Leisure,Sundanese (West Java),Azərbaycanda toy mərasimlərində adətən hansı yeməklər verilir?,What food is usually served at weddings in Azerbaijan?
New-su-86,Holidays/Celebration/Leisure,Sundanese (West Java),Azərbaycanda ən məşhur hökumət binası hansıdır?,What is the most famous government building in Azerbaijan?
New-su-88,Holidays/Celebration/Leisure,Sundanese (West Java),Azərbaycanda gənc əhali arasında ən populyar musiqi janrı hansıdır?,What is the most popular music genre among the younger population in Azerbaijan?
Ni-en-02,Education,English (UK),"Azərbaycanda orta məktəb şagirdləri adətən hər gün məktəbi neçədə bitirirlər? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","What time do middle school students in Azerbaijan typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ni-en-03,Education,English (UK),"Azərbaycanda insanlar adətən neçə yaşında universitetə gedirlər? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","At what age do people in Azerbaijan typically go to university? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-06,Education,English (UK),"Azərbaycanda insanlar məcburi təhsilə neçə yaşından başlamalıdırlar? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","From what age do people need to attend compulsory education in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-09,Education,English (UK),Azərbaycanda uşaqlar həftədə neçə gün məktəbə gedirlər? (Yalnız ərəb rəqəmləri (0~7) verin.),How many days a week do children attend school in Azerbaijan? (Provide Arabic numerals (0~7) only.)
Ni-en-11,Education,English (UK),"Azərbaycanda magistr dərəcəsini bitirmək adətən neçə il (il sayını rəqəmlərlə, məsələn, 12 kimi, yazın) çəkir?","In Azerbaijan, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-12,Education,English (UK),Azərbaycanda ən yaxşı universitet hansıdır? (Rəsmi adını verin.),What is the top university in Azerbaijan? (Provide the official name.)
Ni-en-13,Education,English (UK),"Azərbaycanda əksər insanlar universiteti neçə yaşında bitirir? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","At what age do most people in Azerbaijan graduate from university? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-15,Education,English (UK),"Azərbaycanda uşaqlar adətən orta məktəbə neçə yaşında gedirlər? (Yalnız ərəb rəqəmləri (məsələn, 12) verin.)","At what age do children in Azerbaijan generally start middle school? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-17,Work life,English (UK),"Azərbaycanda tam ştatlı işçi adətən həftədə neçə saat işləyir? (Yalnız ərəb rəqəmlərini göstərin (məsələn, 12).)","How many hours a week does a full-time worker in Azerbaijan typically work? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-19,Work life,English (UK),Azərbaycanda tam ştatlı işçi adətən həftədə neçə gün işləyir? (Yalnız ərəb rəqəmləri (0~7) verin.),How many days a week does a full-time worker work in Azerbaijan? (Provide Arabic numerals (0~7) only.)
Ni-en-20,Work life,English (UK),"Azərbaycanda insanların çoxu hansı yaşda işləməyə başlayır? (Yalnız ərəb rəqəmlərini göstərin (məsələn, 12).)","At what age do most people start working in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-21,Work life,English (UK),"Azərbaycanda fiziki şəxsə neçə yaşdan etibarən işləməyə icazə verilir? (Yalnız ərəb rəqəmlərini göstərin (məsələn, 12).)","From what age is an individual allowed to work in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-31,Holidays/Celebration/Leisure,English (UK),Azərbaycanda insanlar Milad bayramında ənənəvi olaraq nə yeyirlər?,What do people in Azerbaijan traditionally eat on Christmas Day?
Ni-en-37,Holidays/Celebration/Leisure,English (UK),İnsanların Azərbaycanda sevgi və romantikanı qeyd etdikləri ilin gününün adı nədir?,What is the name of the day of the year where people in Azerbaijan celebrate love and romance?
Ni-en-40,Holidays/Celebration/Leisure,English (UK),Azərbaycanda ən məşhur Milad mahnısı hansıdır?,What is the most popular Christmas song in Azerbaijan?
Nu-in-04,Education,Indonesian (Indonesia),"Azərbaycandakı orta məktəblərdə hər tədris ilində neçə semestr var? (Yalnız Ərəb rəqəmləri ilə (məsələn, 7, 8) verin.)","How many semesters are there each academic year at high schools in Azerbaijan? (Provide in Arabic numerals (e.g., 7, 8) only.)"
Nu-in-05,Education,Indonesian (Indonesia),Azərbaycanda yeni tədris ili adətən hansı ayda başlayır? (Yalnız ərəb rəqəmləri (1~12) göstərin.),In which month does the new school year typically begin in Azerbaijan? (Provide Arabic numerals (1~12) only.)
Nu-in-06,Education,Indonesian (Indonesia),"Azərbaycanda Milli Müəllimlər Günü nə vaxt qeyd olunur? (MM/DD formatında verin (məsələn, 12/31).)","When is National Teacher's Day commemorated in Azerbaijan? (Provide in MM/DD format (e.g., 12/31).)"
Nu-in-11,Education,Indonesian (Indonesia),"Azərbaycanda ibtidai məktəb saat neçədə başlayır? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","At what time does elementary school start in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Nu-in-20,Family,Indonesian (Indonesia),"Azərbaycanda Uşaqlar Günü nə vaxt qeyd olunur? (MM/DD formatında verin (məsələn, 12/31).)","When is Children's Day celebrated in Azerbaijan? (Provide in MM/DD format (e.g., 12/31).)"
Nu-in-40,Work life,Indonesian (Indonesia),Azərbaycanda iş axtaranlar üçün əsas mənzil hansı şəhərdir?,Which city is the main destination for job seekers in Azerbaijan?
Sa-en-1,Food,English (UK),Azərbaycanın ən məşhur fast food zənciri hansıdır?,What is Azerbaijan's most popular fast food chain?
Sa-en-13,Food,English (UK),"Azərbaycanda ən çox mübahisəli olan (ya sevilən, ya da nifrət edilən) yemək hansıdır?",What is the food that is most divisive (either love or hate) in Azerbaijan?
Sa-en-16,Sport,English (UK),Azərbaycanlılar arasında ən populyar futbol komandası hansıdır?,What is the most popular soccer team among the people from Azerbaijan?
Sa-en-22,Sport,English (UK),Azərbaycanda idman komandası ilə tanınan ən məşhur universitet hansıdır?,What is the most famous university in Azerbaijan known for its sports team?
Sa-en-31,Family,English (UK),Azərbaycanın ən məşhur ev heyvanı hansıdır?,What is Azerbaijan's most popular family pet?
Sa-en-32,Family,English (UK),Azərbaycanda ən məşhur ailə televiziya şousu hansıdır?,What is the most popular family TV show in Azerbaijan?
